recorded_at,Installation_Date,Measurement_Time,Fiber_Utilization,Latency_ms,Packet_Loss_Percent,Uptime_Performance,Fiber_Type,Cable_Length_km,Used_Fiber_Strands,Unused_Fiber_Strands,Connector_Type,Patch_Panel_Type,Optical_Power_dBm,Optical_Loss_dB,Attenuation_Rate,Bit_Error_Rate,Jitter_ms,Data_Rate_Unit,Data_Transmission_Rate,Error_Logs,Recent_Fiber_Breaks,Avg_Downtime_per_Fault_min,Signal_Degradation_Rate_Percent,Historical_Maintenance_Frequency,Fiber_Cut_Detection,Bending_Losses,Interference,Weather_Conditions,Fiber_Location,Nearby_Construction,Distance_from_Network_Node_km,Power_Supply_Stability,ONT_OLT_Signal_Strength,Router_Modem_Logs,Battery_Backup,Voltage_Stability,Device_Overheating,Alarms,Users_Affected,Customer_Complaints,SLA_Priority,Service_Type,Customer_Downtime_Tolerance,Truck_Roll_Requirement,Truck_Roll_Decision,Time_Range,Geographic_Region,Network_Node_Type,Issue_Type,Technician_Skill_Level,Customer_SLA_Priority,Customer_Satisfaction_Score,Complaint_Resolution_Time,Bandwidth_Gbps,Noise_dB,Customer_Churn_Rate,Maintenance_Type,Self_Service_Resolution,Technical_Efficiency,Ticket_Closure_Rate,First_Fix_Rate
2023-03-08 08:00:00,2023-03-08,08:00:00,54.18504054624443,96.3568204373891,3.414516768244436,97.11006004367991,Underground,48.55,24,8,SC,Patch_A,-21.77,4.25,0.35,0.0007704816826375768,9.4,Mbps,255.14,Timeout error,2,24.13,2.89,5,Yes,Yes,None,Rain,Aerial,Yes,15.4,Fluctuating,-24.47,Rebooted,No,Fluctuating,Yes,High temperature alarm,95,10,Low,VoIP,High,required,Required,Last 24 Hours,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Aggregation,Equipment Failure,ONT/OLT Specialist,Enterprise,2,137.05,6.49,2.14,8.66,Planned,86.12,2.67,21.25,37.65
2023-03-08 09:00:00,2023-03-08,09:00:00,54.21104433000024,96.74500042318572,2.990145788442717,97.37815225403797,Aerial,8.94,12,4,SC,Patch_C,-18.0,2.19,0.24,0.0006168172675586909,0.12,Gbps,8.37,No errors,10,20.23,8.0,12,Yes,No,None,Storm,Underground,No,20.41,Unstable,-18.86,Timeout,No,Unstable,Yes,Voltage fluctuation alarm,39,12,High,Broadband,Medium,required,Required,Custom Date Range,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Core,Equipment Failure,ONT/OLT Specialist,Residential,5,237.24,7.26,0.37,9.51,Unplanned,17.06,0.8,69.2,32.93
2023-03-08 10:00:00,2023-03-08,10:00:00,57.11811248431488,98.89226392290526,2.8685813910238305,97.11823600665245,Single-mode,36.13,96,8,LC,Patch_B,-6.65,1.43,0.47,0.0005986375801926826,7.29,Gbps,1.63,No errors,2,25.59,2.78,2,No,Yes,Rodents,Storm,Aerial,No,28.74,Unstable,-14.33,OK,Yes,Unstable,No,Network error alarm,12,10,Low,IPTV,High,required,Required,Last 7 Days,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Access,Equipment Failure,Network Engineer,Enterprise,4,192.47,9.26,2.05,3.25,Planned,36.02,22.44,24.46,0.9
2023-03-08 11:00:00,2023-03-08,11:00:00,56.58879881783896,96.83923332408314,3.1279803003360525,97.28418249022829,Aerial,2.11,24,4,LC,Patch_A,-1.76,1.98,0.39,0.0002925411359411414,6.6,Gbps,8.12,Timeout error,10,61.55,8.32,1,Yes,Yes,Water,Storm,Underground,No,21.46,Unstable,-28.4,Rebooted,Yes,Unstable,Yes,Voltage fluctuation alarm,94,37,Low,VoIP,Medium,not required,Not Required,Custom Date Range,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Aggregation,Equipment Failure,Network Engineer,Enterprise,3,97.5,8.07,2.57,4.19,Unplanned,7.19,79.93,94.35,95.52
2023-03-08 12:00:00,2023-03-08,12:00:00,62.029137151018205,97.1051726723769,3.123406687876276,97.4464618011266,Aerial,20.33,96,4,LC,Patch_C,-4.14,4.2,0.25,0.0006838936708843221,7.35,Mbps,90.61,Minor error detected,5,15.78,0.96,5,No,No,Rodents,Temperature,Underground,No,13.25,Fluctuating,-8.55,Error,No,Stable,No,High temperature alarm,53,50,Low,Broadband,Low,not required,Not Required,Last Month,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Customer Premises,Equipment Failure,Splicer,Enterprise,10,142.44,2.98,0.33,7.19,Planned,13.68,90.47,36.76,13.9
2023-03-08 13:00:00,2023-03-08,13:00:00,63.28047184654822,95.70493104249854,2.923546241417294,97.21680914337608,Underground,25.86,12,8,ST,Patch_C,-13.07,0.83,0.21,0.0007947979600230218,3.62,Mbps,441.48,No errors,5,112.64,1.11,3,No,No,Other,Temperature,Underground,Yes,38.07,Stable,-13.7,Timeout,No,Stable,Yes,No alarms,64,24,Low,Broadband,Medium,required,Required,Custom Date Range,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Core,Fiber Break,Network Engineer,Enterprise,8,153.36,8.43,2.55,3.0,Planned,66.58,39.18,66.46,28.77
2023-03-08 14:00:00,2023-03-08,14:00:00,61.56615673371565,98.09502430034823,2.8225912571716507,97.38056467212705,Underground,29.07,12,16,SC,Patch_C,-17.69,2.34,0.24,0.00011285905208553223,8.22,Gbps,5.13,Timeout error,5,115.98,9.01,4,Yes,Yes,Other,Storm,Underground,Yes,26.62,Unstable,-5.13,Error,Yes,Unstable,Yes,Voltage fluctuation alarm,4,14,High,Enterprise,Medium,not required,Not Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Customer Premises,Equipment Failure,Splicer,Residential,7,199.23,2.1,4.8,7.54,Planned,69.26,56.32,34.52,12.93
2023-03-08 15:00:00,2023-03-08,15:00:00,59.424371737593425,95.04865049078067,2.9907152624725613,97.68815105580956,Aerial,46.8,24,0,ST,Patch_B,-20.01,2.51,0.38,0.0005335218974595529,0.54,Mbps,411.1,Connection lost,4,116.88,5.41,4,Yes,Yes,Other,Temperature,Inside Building,Yes,3.48,Fluctuating,-21.85,Timeout,Yes,Unstable,Yes,Network error alarm,94,12,High,Broadband,High,required,Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Core,Power Outage,ONT/OLT Specialist,Enterprise,9,179.38,6.6,4.89,0.74,Planned,67.7,70.61,80.72,49.05
2023-03-08 16:00:00,2023-03-08,16:00:00,60.3893165680798,93.93080679623749,3.100061976112837,97.46364209456067,Underground,33.65,96,0,LC,Patch_B,-26.25,0.28,0.25,0.00010126607972222869,7.58,Gbps,5.18,Error code 404,4,5.66,7.19,2,Yes,No,Rodents,Rain,Aerial,No,18.48,Unstable,-2.9,OK,Yes,Unstable,No,Network error alarm,5,41,Low,VoIP,High,not required,Not Required,Last Month,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Access,Power Outage,ONT/OLT Specialist,Government,3,140.94,8.94,2.66,5.23,Planned,55.21,95.29,89.69,93.22
2023-03-08 17:00:00,2023-03-08,17:00:00,59.9423909974281,94.68523054636653,3.052275556278898,97.28014153035781,Multi-mode,24.12,24,8,ST,Patch_C,-26.8,1.06,0.27,0.0008725741467236254,2.74,Mbps,597.06,No errors,1,113.6,2.25,11,No,Yes,Other,Rain,Aerial,No,44.26,Stable,-0.04,Rebooted,Yes,Unstable,Yes,No alarms,16,32,High,Enterprise,High,required,Required,Custom Date Range,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Access,Signal Degradation,Splicer,Government,10,163.91,1.91,2.58,1.22,Planned,95.25,91.29,78.79,10.07
2023-03-08 18:00:00,2023-03-08,18:00:00,61.37039198561228,97.8162786048352,2.9789106739159603,97.4836738237265,Underground,40.5,24,8,LC,Patch_C,-9.35,4.15,0.21,0.0005076372150196247,4.82,Mbps,758.36,Connection lost,6,119.69,1.66,3,No,Yes,Other,Temperature,Inside Building,No,37.79,Unstable,-2.42,Timeout,Yes,Fluctuating,Yes,High temperature alarm,27,12,High,Enterprise,Medium,not required,Not Required,Last 7 Days,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Core,Signal Degradation,ONT/OLT Specialist,Residential,1,181.56,8.65,1.43,2.93,Planned,50.72,5.72,84.85,44.09
2023-03-08 19:00:00,2023-03-08,19:00:00,62.31686723475937,97.68477808268923,2.900559044107196,97.53797288589163,Underground,47.53,96,4,ST,Patch_C,-22.21,4.17,0.42,0.0008079658812950683,8.24,Gbps,3.53,No errors,3,113.15,8.35,2,Yes,No,Other,Storm,Aerial,No,16.23,Fluctuating,-6.66,Error,No,Unstable,No,Voltage fluctuation alarm,4,37,High,VoIP,High,required,Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Signal Degradation,Network Engineer,Residential,9,40.62,8.19,4.99,2.59,Planned,44.94,24.82,10.19,2.24
2023-03-08 20:00:00,2023-03-08,20:00:00,62.17120940944562,96.57437902930283,2.7160770072074953,97.64826814093954,Underground,1.2,24,8,ST,Patch_C,-22.36,1.53,0.44,0.00036808626958057667,2.79,Mbps,242.1,Minor error detected,2,80.84,3.59,6,Yes,Yes,None,Storm,Underground,No,46.92,Unstable,-5.63,Timeout,No,Stable,Yes,Voltage fluctuation alarm,72,23,Medium,IPTV,Low,required,Required,Last 7 Days,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Customer Premises,Signal Degradation,ONT/OLT Specialist,Residential,9,56.1,5.53,1.37,8.39,Planned,24.75,4.91,92.41,77.09
2023-03-08 21:00:00,2023-03-08,21:00:00,60.477621973308814,100.0,3.039152145101384,97.71638598421964,Underground,49.13,12,4,LC,Patch_C,-0.05,4.39,0.44,0.0001250791017380986,1.93,Gbps,2.31,Timeout error,7,84.45,4.55,0,No,Yes,Water,Rain,Inside Building,No,3.92,Unstable,-12.79,Timeout,Yes,Stable,Yes,No alarms,48,19,High,VoIP,High,not required,Not Required,Custom Date Range,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Core,Fiber Break,ONT/OLT Specialist,Enterprise,1,168.37,3.78,2.26,1.94,Unplanned,9.88,61.65,62.43,64.12
2023-03-08 22:00:00,2023-03-08,22:00:00,57.44792752393708,97.10397219916752,2.974688051259116,97.79452516840527,Single-mode,4.4,96,16,ST,Patch_C,-24.36,3.88,0.24,4.15002628864071e-05,6.85,Gbps,7.29,No errors,3,15.55,0.28,5,Yes,No,None,Temperature,Underground,Yes,48.07,Unstable,-24.3,Timeout,Yes,Stable,Yes,Voltage fluctuation alarm,8,43,High,VoIP,High,not required,Not Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Customer Premises,Power Outage,Splicer,Residential,8,205.6,4.65,0.01,8.08,Unplanned,54.82,71.05,86.92,69.97
2023-03-08 23:00:00,2023-03-08,23:00:00,56.55489761980304,92.70636028592735,3.2181197554242154,97.52923074274305,Single-mode,40.74,96,8,SC,Patch_A,-25.56,2.15,0.47,0.0002815103392627548,5.38,Gbps,1.2,Timeout error,10,105.04,3.86,3,Yes,Yes,None,Storm,Inside Building,No,12.36,Stable,-9.69,Timeout,Yes,Stable,No,No alarms,81,16,Low,Enterprise,Low,not required,Not Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Core,Fiber Break,Network Engineer,Enterprise,10,104.13,9.72,1.75,7.94,Planned,31.49,30.83,68.44,47.23
2023-03-09 00:00:00,2023-03-09,00:00:00,58.267695208449986,93.58638918603401,3.522382965808706,97.73869428406734,Single-mode,14.09,96,0,ST,Patch_C,-27.04,3.77,0.4,0.0002442344561303782,5.19,Mbps,693.76,No errors,3,8.1,7.7,0,No,No,Water,Storm,Underground,No,0.55,Unstable,-8.62,Timeout,Yes,Stable,Yes,No alarms,46,49,Low,VoIP,High,not required,Not Required,Last 24 Hours,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Customer Premises,Power Outage,Network Engineer,Residential,1,235.37,2.82,0.36,4.99,Unplanned,52.4,85.39,20.18,90.76
2023-03-09 01:00:00,2023-03-09,01:00:00,58.69588269671039,92.58228073732879,3.722045145438298,97.97261228255289,Aerial,6.7,96,0,ST,Patch_B,-12.61,4.81,0.47,0.0005603524136679878,2.64,Mbps,844.36,Minor error detected,7,38.81,8.21,0,Yes,No,Water,Temperature,Aerial,No,21.75,Fluctuating,-0.44,Timeout,Yes,Unstable,Yes,High temperature alarm,44,23,Medium,IPTV,High,required,Required,Last 24 Hours,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Access,Fiber Break,ONT/OLT Specialist,Government,6,59.7,6.22,3.72,2.34,Unplanned,20.61,45.28,60.96,40.96
2023-03-09 02:00:00,2023-03-09,02:00:00,56.204405139286415,90.53981510306735,3.635721082894688,97.92673413373929,Aerial,22.05,24,8,SC,Patch_B,-11.16,2.35,0.33,2.1739816324869294e-05,0.45,Gbps,7.91,Minor error detected,0,118.95,6.99,4,Yes,Yes,Rodents,Temperature,Aerial,Yes,18.01,Unstable,-13.76,Error,No,Unstable,No,No alarms,67,25,Medium,IPTV,Medium,required,Required,Last Month,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Aggregation,Power Outage,ONT/OLT Specialist,Government,9,105.84,1.75,2.81,2.27,Planned,83.82,99.84,9.09,51.41
2023-03-09 03:00:00,2023-03-09,03:00:00,56.55076699098878,91.95652799766606,3.71646710096201,97.91803874377652,Multi-mode,32.23,24,4,LC,Patch_B,-19.04,1.27,0.33,0.0005205710237286291,4.16,Gbps,8.52,Connection lost,8,51.26,6.92,4,Yes,Yes,Water,Storm,Aerial,Yes,27.0,Unstable,-21.86,Timeout,No,Fluctuating,No,Voltage fluctuation alarm,91,39,High,IPTV,Medium,required,Required,Last 7 Days,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Customer Premises,Signal Degradation,Network Engineer,Enterprise,3,97.06,2.96,2.86,4.65,Planned,99.97,0.04,69.57,69.53
2023-03-09 04:00:00,2023-03-09,04:00:00,57.32140175044645,92.44412942520846,3.711627979683827,97.61181724326538,Single-mode,19.11,12,0,SC,Patch_C,-13.94,4.71,0.44,0.0003917723502402612,1.15,Mbps,309.72,Minor error detected,6,16.61,5.06,9,Yes,No,Rodents,Temperature,Inside Building,No,39.86,Unstable,-9.49,Timeout,Yes,Fluctuating,Yes,No alarms,52,31,High,Enterprise,High,required,Required,Last Month,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Core,Power Outage,Network Engineer,Residential,6,223.97,7.87,1.43,0.09,Unplanned,32.24,10.95,40.9,52.06
2023-03-09 05:00:00,2023-03-09,05:00:00,55.55368687804418,91.315972163735,3.5308876075378013,97.71466819446894,Aerial,2.82,48,4,ST,Patch_B,-6.35,3.06,0.23,0.0005771226927921723,9.07,Gbps,8.4,Timeout error,1,116.35,5.38,6,No,No,Rodents,Temperature,Aerial,Yes,42.14,Stable,-0.62,Timeout,Yes,Fluctuating,Yes,Voltage fluctuation alarm,34,28,Low,VoIP,Low,required,Required,Last 7 Days,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Signal Degradation,Splicer,Government,3,75.64,3.72,4.07,5.31,Planned,84.23,30.18,15.17,18.93
2023-03-09 06:00:00,2023-03-09,06:00:00,55.86113708993524,88.75536336639321,3.5957594638821218,97.82907968281177,Underground,30.01,48,8,LC,Patch_A,-5.46,0.62,0.36,0.0007024178257328366,0.51,Mbps,140.66,Minor error detected,10,118.11,7.43,12,No,Yes,None,Temperature,Inside Building,Yes,20.12,Fluctuating,-24.68,Rebooted,Yes,Unstable,Yes,No alarms,62,13,High,Broadband,High,required,Required,Last Month,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Core,Power Outage,ONT/OLT Specialist,Enterprise,5,118.28,9.87,0.02,9.53,Planned,87.3,2.55,97.92,31.71
2023-03-09 07:00:00,2023-03-09,07:00:00,55.97755452682724,90.5002780229535,3.3599515056501614,97.8166414794119,Underground,45.13,12,8,ST,Patch_C,-1.26,2.91,0.45,0.000634092310987894,4.37,Mbps,956.27,No errors,5,23.26,2.47,11,No,No,Other,Storm,Underground,Yes,21.55,Unstable,-20.22,OK,No,Fluctuating,Yes,High temperature alarm,21,36,High,VoIP,High,required,Required,Last Month,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Customer Premises,Fiber Break,ONT/OLT Specialist,Government,7,53.06,5.51,1.67,1.55,Planned,99.61,78.23,90.11,9.23
2023-03-09 08:00:00,2023-03-09,08:00:00,53.691613931165996,91.80068037887082,3.5974873833424743,98.041512151386,Single-mode,19.22,48,0,ST,Patch_B,-5.27,2.55,0.45,0.000984644384728997,0.62,Mbps,802.36,Minor error detected,7,103.91,2.32,3,No,Yes,None,Rain,Aerial,No,7.49,Fluctuating,-13.74,OK,No,Unstable,No,High temperature alarm,24,21,High,IPTV,High,required,Required,Custom Date Range,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Core,Equipment Failure,Network Engineer,Residential,10,129.89,5.65,3.3,5.73,Unplanned,34.27,5.28,89.35,43.26
2023-03-09 09:00:00,2023-03-09,09:00:00,54.40718865186256,91.60232865131206,3.5045639238827957,97.97469670519001,Multi-mode,10.9,12,8,SC,Patch_A,-13.05,4.29,0.49,0.0001382662056115272,1.05,Gbps,1.22,Timeout error,10,47.46,9.5,8,Yes,No,None,Temperature,Underground,Yes,2.47,Fluctuating,-24.89,OK,No,Stable,No,No alarms,44,33,High,VoIP,Medium,not required,Not Required,Custom Date Range,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Core,Power Outage,Splicer,Enterprise,4,207.2,1.33,4.54,9.62,Unplanned,75.6,74.9,78.88,60.94
2023-03-09 10:00:00,2023-03-09,10:00:00,55.52875770459903,95.29560264340739,3.5447958550573637,98.08761789036873,Multi-mode,22.18,24,16,SC,Patch_A,-24.61,2.7,0.41,0.00042973757919276967,6.62,Gbps,4.45,No errors,4,46.38,0.28,3,Yes,No,Water,Storm,Aerial,Yes,32.1,Stable,-29.33,Error,Yes,Unstable,No,No alarms,41,26,High,Enterprise,Low,required,Required,Custom Date Range,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Customer Premises,Fiber Break,Network Engineer,Government,4,79.93,9.61,1.17,8.61,Unplanned,22.88,5.26,69.2,11.85
2023-03-09 11:00:00,2023-03-09,11:00:00,57.69486019094958,93.15543311075508,3.6014534293665923,97.88368502263032,Underground,2.51,96,16,LC,Patch_B,-27.01,1.35,0.26,0.0004248313118125746,6.51,Mbps,794.25,Connection lost,5,32.26,1.39,6,Yes,No,Water,Rain,Underground,Yes,3.32,Fluctuating,-19.89,Error,Yes,Unstable,Yes,No alarms,29,27,High,VoIP,Low,not required,Not Required,Custom Date Range,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Access,Equipment Failure,ONT/OLT Specialist,Residential,7,196.48,2.57,2.71,8.5,Planned,62.48,25.27,65.51,63.06
2023-03-09 12:00:00,2023-03-09,12:00:00,59.80246429501939,90.10438276890561,3.549672434625777,97.87897459245546,Multi-mode,41.04,96,0,LC,Patch_A,-28.36,3.41,0.21,0.000417053786649717,0.43,Gbps,7.11,Connection lost,9,6.32,5.7,4,Yes,Yes,Rodents,Storm,Inside Building,No,36.72,Unstable,-4.04,Error,No,Stable,No,High temperature alarm,6,21,High,Enterprise,Low,not required,Not Required,Custom Date Range,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Fiber Break,ONT/OLT Specialist,Enterprise,5,219.6,5.85,2.69,8.22,Planned,70.48,84.13,10.61,89.29
2023-03-09 13:00:00,2023-03-09,13:00:00,57.04712555910521,88.72056662914312,3.667011194920832,97.8441037408749,Single-mode,41.33,24,16,LC,Patch_B,-10.0,2.76,0.34,0.0006637987282442764,0.11,Gbps,3.58,Connection lost,7,32.89,7.38,4,No,No,Rodents,Storm,Aerial,Yes,27.0,Stable,-28.7,Timeout,No,Stable,No,Network error alarm,56,42,High,Broadband,Medium,not required,Not Required,Last Month,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Customer Premises,Equipment Failure,ONT/OLT Specialist,Government,1,26.78,4.56,4.37,3.09,Planned,74.11,95.11,90.06,33.77
2023-03-09 14:00:00,2023-03-09,14:00:00,55.17147547927497,88.62939459643212,3.572030463596327,97.88916532528309,Underground,29.44,96,4,ST,Patch_A,-5.77,1.24,0.35,0.000489828570718662,0.88,Mbps,168.77,No errors,5,7.4,5.38,5,Yes,No,Rodents,Storm,Inside Building,No,10.01,Stable,-17.13,OK,Yes,Stable,Yes,No alarms,14,2,Low,Broadband,Medium,not required,Not Required,Last 7 Days,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Access,Signal Degradation,ONT/OLT Specialist,Government,10,183.98,4.74,0.25,8.91,Planned,20.72,41.45,88.11,22.2
2023-03-09 15:00:00,2023-03-09,15:00:00,56.20154601369229,89.1160734950775,3.746289923087776,97.81525993951642,Aerial,17.72,96,0,SC,Patch_C,-14.74,2.91,0.27,0.0005174330423804033,7.65,Mbps,651.11,Connection lost,8,111.0,3.55,7,Yes,No,Water,Rain,Inside Building,Yes,27.02,Fluctuating,-7.13,Timeout,No,Fluctuating,Yes,Network error alarm,50,21,Medium,Enterprise,High,required,Required,Last 24 Hours,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Aggregation,Power Outage,Splicer,Enterprise,2,68.73,6.79,2.12,9.41,Planned,84.87,96.99,74.79,89.3
2023-03-09 16:00:00,2023-03-09,16:00:00,57.2291179155167,88.63360137936485,3.477093987038426,97.78896542038208,Aerial,40.01,48,0,SC,Patch_C,-28.36,4.13,0.24,0.0004323565597907726,5.89,Gbps,5.51,Minor error detected,8,79.74,9.78,4,No,No,Rodents,Storm,Underground,No,9.23,Stable,-1.4,Rebooted,No,Fluctuating,Yes,No alarms,78,47,High,VoIP,Medium,not required,Not Required,Last 24 Hours,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Core,Fiber Break,ONT/OLT Specialist,Residential,6,50.33,6.96,0.91,4.96,Unplanned,42.1,62.69,92.73,69.19
2023-03-09 17:00:00,2023-03-09,17:00:00,58.2592132881288,89.33771217239344,3.5023699029477084,97.95417485467038,Multi-mode,27.78,24,4,SC,Patch_C,-13.94,0.24,0.38,0.0009916994693191016,0.48,Mbps,162.08,No errors,8,106.51,7.04,2,No,Yes,Rodents,Rain,Aerial,No,21.99,Fluctuating,-0.44,OK,No,Fluctuating,Yes,Voltage fluctuation alarm,52,20,Low,IPTV,High,required,Required,Last 7 Days,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Customer Premises,Power Outage,Network Engineer,Enterprise,9,148.26,2.39,0.11,3.55,Planned,21.64,41.58,55.31,10.54
2023-03-09 18:00:00,2023-03-09,18:00:00,65.96467626943824,86.83463332401254,3.8901557027593654,97.86682200722274,Underground,41.31,48,16,LC,Patch_C,-1.93,3.19,0.43,0.0009275614212576935,4.93,Gbps,7.86,No errors,5,86.36,8.31,5,No,No,Water,Temperature,Inside Building,No,40.0,Fluctuating,-17.34,Rebooted,Yes,Stable,Yes,High temperature alarm,88,15,High,Enterprise,Medium,required,Required,Last 24 Hours,"Chicago, IL, 60601, Zone C, (41.8781,-87.6298)",Aggregation,Signal Degradation,Splicer,Government,7,172.29,5.5,0.74,4.14,Unplanned,54.25,80.28,44.76,40.81
2023-03-09 19:00:00,2023-03-09,19:00:00,67.10645729082458,89.72216253215906,3.6900894378382505,97.545506587075,Underground,31.61,48,16,SC,Patch_C,-12.07,1.81,0.5,0.00030772488164018165,7.15,Mbps,439.27,No errors,8,16.62,0.4,11,Yes,Yes,Other,Rain,Underground,No,23.15,Stable,-1.49,Rebooted,Yes,Fluctuating,Yes,Network error alarm,77,8,High,VoIP,High,not required,Not Required,Last Month,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Core,Signal Degradation,Splicer,Government,4,100.8,8.11,4.88,3.34,Planned,86.34,29.53,96.79,67.41
2023-03-09 20:00:00,2023-03-09,20:00:00,69.37758857118578,89.55786017537392,3.55454044373328,97.89542336791608,Aerial,39.24,96,16,SC,Patch_B,-5.72,1.53,0.43,0.00011159481317274243,8.7,Mbps,808.83,Error code 404,2,112.93,2.36,1,No,No,None,Storm,Underground,No,7.52,Unstable,-28.94,Timeout,No,Stable,No,Network error alarm,1,12,Medium,VoIP,Medium,required,Required,Last 7 Days,"Houston, TX, 77001, Zone D, (29.7604,-95.3698)",Customer Premises,Power Outage,ONT/OLT Specialist,Government,2,19.01,4.99,1.07,2.12,Unplanned,96.71,26.58,46.41,57.44
2023-03-09 21:00:00,2023-03-09,21:00:00,71.28559209817219,91.79245183855018,3.657322013665063,98.17171418365417,Underground,29.97,96,0,SC,Patch_C,-6.0,2.02,0.44,0.000839764884273879,9.35,Gbps,2.52,Timeout error,4,108.09,3.74,11,Yes,No,Water,Rain,Underground,Yes,36.22,Fluctuating,-7.62,OK,No,Stable,Yes,High temperature alarm,12,9,Low,VoIP,Low,required,Required,Last 7 Days,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Access,Fiber Break,Splicer,Residential,4,219.0,2.49,4.68,6.18,Planned,74.82,65.65,64.13,61.85
2023-03-09 22:00:00,2023-03-09,22:00:00,72.58837460078378,92.47790253130559,3.6932383700529825,97.91326164463305,Underground,20.77,24,0,LC,Patch_C,-2.04,1.78,0.38,0.0009971702542554731,3.34,Gbps,5.1,Error code 404,1,42.42,1.83,11,Yes,Yes,Rodents,Storm,Aerial,Yes,9.42,Stable,-10.72,Rebooted,Yes,Stable,Yes,Network error alarm,24,48,High,IPTV,High,not required,Not Required,Last 24 Hours,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Customer Premises,Fiber Break,ONT/OLT Specialist,Government,5,178.07,3.82,1.03,5.63,Planned,0.56,39.05,37.31,56.71
2023-03-09 23:00:00,2023-03-09,23:00:00,71.95783611150308,93.39140896961315,3.7633643899076943,98.05120320568209,Underground,47.9,96,16,SC,Patch_C,-6.89,4.18,0.5,0.00029260960143075155,1.44,Gbps,8.32,Error code 404,7,14.27,0.73,7,No,Yes,None,Temperature,Aerial,Yes,36.95,Stable,-22.51,OK,Yes,Fluctuating,No,No alarms,37,20,Medium,IPTV,Medium,not required,Not Required,Last 24 Hours,"Los Angeles, CA, 90001, Zone B, (34.0522,-118.2437)",Customer Premises,Fiber Break,Splicer,Government,2,72.48,2.91,4.66,4.63,Planned,13.47,13.59,63.63,79.81
2023-03-10 00:00:00,2023-03-10,00:00:00,73.47577455248963,94.53094353007756,3.861201815937227,97.95060825157182,Multi-mode,27.1,96,8,LC,Patch_C,-7.57,1.45,0.39,0.00035778556805684045,2.45,Gbps,4.43,Error code 404,10,84.79,2.25,7,No,No,Water,Rain,Underground,No,24.02,Fluctuating,-14.78,Rebooted,No,Fluctuating,No,Network error alarm,84,48,Medium,IPTV,Medium,required,Required,Last Month,"Phoenix, AZ, 85001, Zone E, (33.4484,-112.0740)",Core,Power Outage,Splicer,Enterprise,1,124.28,2.13,3.27,0.96,Planned,7.63,6.7,72.01,32.04
2023-03-10 01:00:00,2023-03-10,01:00:00,71.93012412341449,95.4263606501122,3.988146109649581,98.00330569463803,Underground,30.29,24,16,SC,Patch_A,-22.98,3.69,0.46,0.0009416332398520216,7.78,Gbps,5.85,Timeout error,3,87.67,5.34,2,No,No,None,Temperature,Aerial,No,22.74,Fluctuating,-26.11,Rebooted,No,Stable,No,No alarms,70,41,High,Enterprise,High,required,Required,Custom Date Range,"New York, NY, 10001, Zone A, (40.7128,-74.0060)",Core,Fiber Break,Network Engineer,Government,4,16.39,4.4,0.57,7.97,Unplanned,10.12,78.78,62.47,70.85
